mondo_id	name	depth	profile_n	not_n	freq_known_n	snomed_direct_n	snomed_closure_n
MONDO:0013479	dilated cardiomyopathy 1HH	6	3	0	3	2	2
MONDO:0013513	atrial fibrillation, familial, 9	5	3	2	3	3	3
MONDO:0013529	catecholaminergic polymorphic ventricular tachycardia 3	4	11	1	10	9	9
MONDO:0013530	atrial fibrillation, familial, 10	5	9	0	9	8	8
MONDO:0013540	deafness-lymphedema-leukemia syndrome	3	13	0	10	10	12
MONDO:0013542	Moyamoya disease 5	3	2	0	0	1	1
MONDO:0013544	atrial fibrillation, familial, 11	5	3	1	3	2	2
MONDO:0013545	atrial fibrillation, familial, 12	5	1	0	1	1	1
MONDO:0013567	atrial septal defect 3	4	1	0	0	1	1
MONDO:0013640	familial retinal arterial macroaneurysm	3	3	0	2	2	2
MONDO:0013644	Charcot-Marie-Tooth disease axonal type 2O	6	12	0	9	9	10
MONDO:0013654	aneurysm, intracranial berry, 11	8	0	0	0	0	0
MONDO:0013664	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	6	4	0	0	3	3
MONDO:0013677	Emery-Dreifuss muscular dystrophy 7, autosomal dominant	7	8	0	6	5	5
MONDO:0013716	aortic aneurysm, familial abdominal, 4	7	0	0	0	0	0
MONDO:0013739	chilblain lupus 2	4	3	0	3	1	1
MONDO:0013746	ventricular septal defect 1	4	5	0	5	5	5
MONDO:0013747	atrioventricular septal defect 4	4	1	0	0	1	1
MONDO:0013748	ventricular septal defect 2	4	1	0	1	1	1
MONDO:0013749	ventricular septal defect 3	4	4	0	4	4	4
MONDO:0013750	atrial septal defect 8	4	2	0	2	2	2
MONDO:0013752	hypoplastic left heart syndrome 2	4	4	0	1	4	4
MONDO:0013768	arterial calcification, generalized, of infancy, 2	3	14	0	14	12	13
MONDO:0013769	atrioventricular septal defect 5	4	3	0	3	3	3
MONDO:0013770	atrial septal defect 9	4	3	0	3	3	3
MONDO:0013773	brain small vessel disease 2A, autosomal dominant	5	13	0	10	10	11
MONDO:0013792	intracerebral hemorrhage	6	0	0	0	0	0
MONDO:0013805	intellectual disability, autosomal dominant 13	6	26	0	25	16	17
MONDO:0013806	familial cutaneous telangiectasia and oropharyngeal predisposition cancer syndrome	3	17	0	16	11	11
MONDO:0013808	Maffucci syndrome	3	26	0	24	26	26
MONDO:0013817	preeclampsia/eclampsia 5	7	0	0	0	0	0
MONDO:0013848	dilated cardiomyopathy 2B	6	4	0	4	3	3
MONDO:0013852	hypertrophic cardiomyopathy 21	5	5	1	4	5	5
MONDO:0013887	heterotaxy, visceral, 6, autosomal	4	10	0	9	9	9
MONDO:0013897	Loeys-Dietz syndrome 4	3	40	5	39	28	30
MONDO:0013902	aortic valve disease 2	4	11	0	11	8	8
MONDO:0013960	sinoatrial node dysfunction and deafness	3	4	1	4	3	3
MONDO:0013966	catecholaminergic polymorphic ventricular tachycardia 4	4	7	0	6	7	7
MONDO:0013968	PGM1-congenital disorder of glycosylation	5	46	0	45	37	38
MONDO:0013988	congenital heart defects, multiple types, 3	3	9	0	0	9	9
MONDO:0014000	congenital heart defects, multiple types, 2	3	11	0	7	10	10
MONDO:0014042	left ventricular noncompaction 7	5	2	0	0	0	0
MONDO:0014051	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 2	5	17	0	11	13	14
MONDO:0014073	dilated cardiomyopathy 1II	6	6	1	6	3	3
MONDO:0014095	dilated cardiomyopathy 1JJ	6	2	0	2	1	1
MONDO:0014100	dilated cardiomyopathy 1KK	5	8	0	7	6	6
MONDO:0014112	cardiofaciocutaneous syndrome 2	7	15	0	0	13	13
MONDO:0014113	cardiofaciocutaneous syndrome 3	7	22	0	9	20	21
MONDO:0014114	cardiofaciocutaneous syndrome 4	7	39	0	36	28	30
MONDO:0014134	pulmonary hypertension, primary, 2	7	3	0	3	1	1
MONDO:0014135	pulmonary hypertension, primary, 3	7	4	0	0	2	3
MONDO:0014136	pulmonary hypertension, primary, 4	7	7	1	6	4	5
MONDO:0014143	Noonan syndrome 8	4	30	0	30	25	27
MONDO:0014152	left ventricular noncompaction 8	5	7	0	7	4	4
MONDO:0014155	atrial fibrillation, familial, 13	5	3	0	3	2	2
MONDO:0014156	atrial fibrillation, familial, 14	5	4	0	4	4	4
MONDO:0014163	left ventricular noncompaction 10	5	6	0	5	4	4
MONDO:0014187	aortic aneurysm, familial thoracic 8	3	5	0	5	0	0
MONDO:0014191	catecholaminergic polymorphic ventricular tachycardia 5	4	6	1	6	4	5
MONDO:0014217	telangiectasia, hereditary hemorrhagic, type 5	4	4	0	4	3	3
MONDO:0014236	Ehlers-Danlos syndrome, musculocontractural type 2	4	32	1	19	24	24
MONDO:0014262	Rienhoff syndrome	3	57	0	54	39	39
MONDO:0014263	8q24.3 microdeletion syndrome	3	117	0	108	78	84
MONDO:0014306	deficiency of adenosine deaminase 2	3	59	0	51	47	48
MONDO:0014329	atrial standstill 2	6	13	0	0	9	9
MONDO:0014331	Moyamoya disease with early-onset achalasia	7	15	0	14	10	11
MONDO:0014340	atrial fibrillation, familial, 15	5	5	0	5	4	4
MONDO:0014344	congenital heart defects, multiple types, 4	4	7	0	7	6	6
MONDO:0014393	lymphatic malformation 4	3	7	0	6	5	5
MONDO:0014396	dilated cardiomyopathy 1NN	6	7	0	7	4	5
MONDO:0014405	STING-associated vasculopathy with onset in infancy	2	38	0	34	22	24
MONDO:0014454	Hennekam lymphangiectasia-lymphedema syndrome 2	4	19	1	15	12	13
MONDO:0014459	Adams-Oliver syndrome 5	4	20	0	15	16	16
MONDO:0014480	46,XY sex reversal 9	6	5	0	5	2	3
MONDO:0014500	atrial conduction disease	4	0	0	0	0	0
MONDO:0014514	aortic aneurysm, familial thoracic 9	3	11	0	9	8	8
MONDO:0014558	autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome	3	117	1	117	71	78
MONDO:0014621	Brugada syndrome 9	4	4	0	4	3	3
MONDO:0014634	46,XY sex reversal 10	6	13	0	11	11	11
MONDO:0014652	exudative vitreoretinopathy 6	5	17	0	16	12	13
MONDO:0014667	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 3	5	3	0	3	1	1
